sku,attribute_set_code,product_type,categories,product_websites,name,short_description,product_online,tax_class_name,visibility,price,url_key,meta_title,meta_keywords,new_from_date,new_to_date,is_in_stock,qty
1045986,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Samsung A750F Galaxy A7 2018 tip 43","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045986,"Futrola ""Fluid Glitter"" za Samsung A750F Galaxy A7 2018 tip 43","Futrola,""Fluid,Glitter"",za,Samsung,A750F,Galaxy,A7,2018,tip,43",5/18/2019,6/18/2019,1,1
1045987,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Samsung A505F Galaxy A50 tip 11","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045987,"Futrola ""Fluid Glitter"" za Samsung A505F Galaxy A50 tip 11","Futrola,""Fluid,Glitter"",za,Samsung,A505F,Galaxy,A50,tip,11",5/18/2019,6/18/2019,1,6
1045988,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Samsung A505F Galaxy A50 tip 28","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045988,"Futrola ""Fluid Glitter"" za Samsung A505F Galaxy A50 tip 28","Futrola,""Fluid,Glitter"",za,Samsung,A505F,Galaxy,A50,tip,28",5/18/2019,6/18/2019,1,6
1045989,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Samsung A505F Galaxy A50 tip 43","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045989,"Futrola ""Fluid Glitter"" za Samsung A505F Galaxy A50 tip 43","Futrola,""Fluid,Glitter"",za,Samsung,A505F,Galaxy,A50,tip,43",5/18/2019,6/18/2019,1,8
1045990,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Xiaomi Redmi Note 7 tip 11","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045990,"Futrola ""Fluid Glitter"" za Xiaomi Redmi Note 7 tip 11","Futrola,""Fluid,Glitter"",za,Xiaomi,Redmi,Note,7,tip,11",5/18/2019,6/18/2019,1,6
1045991,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Xiaomi Redmi Note 7 tip 28","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045991,"Futrola ""Fluid Glitter"" za Xiaomi Redmi Note 7 tip 28","Futrola,""Fluid,Glitter"",za,Xiaomi,Redmi,Note,7,tip,28",5/18/2019,6/18/2019,1,2
1045992,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Xiaomi Redmi Note 7 tip 43","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045992,"Futrola ""Fluid Glitter"" za Xiaomi Redmi Note 7 tip 43","Futrola,""Fluid,Glitter"",za,Xiaomi,Redmi,Note,7,tip,43",5/18/2019,6/18/2019,1,3
1045993,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Xiaomi Redmi 7 tip 11","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045993,"Futrola ""Fluid Glitter"" za Xiaomi Redmi 7 tip 11","Futrola,""Fluid,Glitter"",za,Xiaomi,Redmi,7,tip,11",5/18/2019,6/18/2019,1,9
1045994,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Xiaomi Redmi 7 tip 28","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045994,"Futrola ""Fluid Glitter"" za Xiaomi Redmi 7 tip 28","Futrola,""Fluid,Glitter"",za,Xiaomi,Redmi,7,tip,28",5/18/2019,6/18/2019,1,7
1045995,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Fluid Glitter",base,"Futrola ""Fluid Glitter"" za Xiaomi Redmi 7 tip 43","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045995,"Futrola ""Fluid Glitter"" za Xiaomi Redmi 7 tip 43","Futrola,""Fluid,Glitter"",za,Xiaomi,Redmi,7,tip,43",5/18/2019,6/18/2019,1,7
1045996,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045996,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 srebrna","Futrola,""Yonunicou,Sparkly"",za,Samsung,G973F,Galaxy,S10,srebrna",5/18/2019,6/18/2019,1,3
1045997,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045997,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 zlatna","Futrola,""Yonunicou,Sparkly"",za,Samsung,G973F,Galaxy,S10,zlatna",5/18/2019,6/18/2019,1,4
1045998,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 jarko roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045998,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 jarko roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,G973F,Galaxy,S10,jarko,roza",5/18/2019,6/18/2019,1,9
1045999,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1045999,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,G973F,Galaxy,S10,roza",5/18/2019,6/18/2019,1,4
1046000,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 zelena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046000,"Futrola ""Yonunicou Sparkly"" za Samsung G973F Galaxy S10 zelena","Futrola,""Yonunicou,Sparkly"",za,Samsung,G973F,Galaxy,S10,zelena",5/18/2019,6/18/2019,1,1
1046001,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046001,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus srebrna","Futrola,""Yonunicou,Sparkly"",za,Samsung,G975,Galaxy,S10,Plus,srebrna",5/18/2019,6/18/2019,1,5
1046002,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046002,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus zlatna","Futrola,""Yonunicou,Sparkly"",za,Samsung,G975,Galaxy,S10,Plus,zlatna",5/18/2019,6/18/2019,1,5
1046003,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus jarko roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046003,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus jarko roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,G975,Galaxy,S10,Plus,jarko,roza",5/18/2019,6/18/2019,1,7
1046004,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046004,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,G975,Galaxy,S10,Plus,roza",5/18/2019,6/18/2019,1,7
1046005,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus zelena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046005,"Futrola ""Yonunicou Sparkly"" za Samsung G975 Galaxy S10 Plus zelena","Futrola,""Yonunicou,Sparkly"",za,Samsung,G975,Galaxy,S10,Plus,zelena",5/18/2019,6/18/2019,1,2
1046006,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046006,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e srebrna","Futrola,""Yonunicou,Sparkly"",za,Samsung,G970,Galaxy,S10e,srebrna",5/18/2019,6/18/2019,1,5
1046007,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046007,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e zlatna","Futrola,""Yonunicou,Sparkly"",za,Samsung,G970,Galaxy,S10e,zlatna",5/18/2019,6/18/2019,1,6
1046008,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e jarko roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046008,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e jarko roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,G970,Galaxy,S10e,jarko,roza",5/18/2019,6/18/2019,1,4
1046009,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046009,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,G970,Galaxy,S10e,roza",5/18/2019,6/18/2019,1,6
1046010,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e zelena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046010,"Futrola ""Yonunicou Sparkly"" za Samsung G970 Galaxy S10e zelena","Futrola,""Yonunicou,Sparkly"",za,Samsung,G970,Galaxy,S10e,zelena",5/18/2019,6/18/2019,1,5
1046011,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046011,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 srebrna","Futrola,""Yonunicou,Sparkly"",za,Samsung,A405F,Galaxy,A40,srebrna",5/18/2019,6/18/2019,1,2
1046012,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046012,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 zlatna","Futrola,""Yonunicou,Sparkly"",za,Samsung,A405F,Galaxy,A40,zlatna",5/18/2019,6/18/2019,1,7
1046013,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 jarko roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046013,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 jarko roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,A405F,Galaxy,A40,jarko,roza",5/18/2019,6/18/2019,1,8
1046014,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046014,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,A405F,Galaxy,A40,roza",5/18/2019,6/18/2019,1,7
1046015,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 zelena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046015,"Futrola ""Yonunicou Sparkly"" za Samsung A405F Galaxy A40 zelena","Futrola,""Yonunicou,Sparkly"",za,Samsung,A405F,Galaxy,A40,zelena",5/18/2019,6/18/2019,1,7
1046016,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046016,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 srebrna","Futrola,""Yonunicou,Sparkly"",za,Samsung,A505F,Galaxy,A50,srebrna",5/18/2019,6/18/2019,1,2
1046017,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046017,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 zlatna","Futrola,""Yonunicou,Sparkly"",za,Samsung,A505F,Galaxy,A50,zlatna",5/18/2019,6/18/2019,1,8
1046018,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 jarko roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046018,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 jarko roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,A505F,Galaxy,A50,jarko,roza",5/18/2019,6/18/2019,1,9
1046019,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046019,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 roza","Futrola,""Yonunicou,Sparkly"",za,Samsung,A505F,Galaxy,A50,roza",5/18/2019,6/18/2019,1,1
1046020,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 zelena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046020,"Futrola ""Yonunicou Sparkly"" za Samsung A505F Galaxy A50 zelena","Futrola,""Yonunicou,Sparkly"",za,Samsung,A505F,Galaxy,A50,zelena",5/18/2019,6/18/2019,1,4
1046021,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046021,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite srebrna","Futrola,""Yonunicou,Sparkly"",za,Huawei,Mate,20,lite,srebrna",5/18/2019,6/18/2019,1,2
1046022,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046022,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite zlatna","Futrola,""Yonunicou,Sparkly"",za,Huawei,Mate,20,lite,zlatna",5/18/2019,6/18/2019,1,4
1046023,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite jarko roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046023,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite jarko roza","Futrola,""Yonunicou,Sparkly"",za,Huawei,Mate,20,lite,jarko,roza",5/18/2019,6/18/2019,1,4
1046024,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046024,"Futrola ""Yonunicou Sparkly"" za Huawei Mate 20 lite roza","Futrola,""Yonunicou,Sparkly"",za,Huawei,Mate,20,lite,roza",5/18/2019,6/18/2019,1,3
1046025,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Huawei Honor 10 lite/P Smart 2019 srebrna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046025,"Futrola ""Yonunicou Sparkly"" za Huawei Honor 10 lite/P Smart 2019 srebrna","Futrola,""Yonunicou,Sparkly"",za,Huawei,Honor,10,lite/P,Smart,2019,srebrna",5/18/2019,6/18/2019,1,5
1046026,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Yonunicou Sparkly",base,"Futrola ""Yonunicou Sparkly"" za Huawei Honor 10 lite/P Smart 2019 zlatna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",6.90,1046026,"Futrola ""Yonunicou Sparkly"" za Huawei Honor 10 lite/P Smart 2019 zlatna","Futrola,""Yonunicou,Sparkly"",za,Huawei,Honor,10,lite/P,Smart,2019,zlatna",5/18/2019,6/18/2019,1,8
